bucket,new_verdict,new_conf,new_reason,triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
sure_wrong,no,0.85,"Chain restaurant with different streets in same city. Listing A is on 'Sderot Moshe 25' while Listing B is on 'Sderot Malhei Israel 178' - these are different locations 1.1km apart. For chain businesses, different streets = different branches.",maybe,0,LLM לא בטוח (0.35) · רשת באותו שם אבל רחוב אחר — כנראה סניף אחר,1309,uncertain,llm-uncertain,בורגרים,"שד' משה 25, קריית גת, Israel",31.6070652,34.7698531,ChIJVVVVVUKRAhURqcdyz_BrmIk,"בורגרים קרית גת, כשר בשר חלק","Sderot Malhei Israel 178, Kiryat Gat, Israel",31.603455000000004,34.7588229,1.000,1119,OPERATIONAL,food,hamburger_restaurant,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,08-860-0609,3.5,115,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: Closed | Saturday: 6:30 – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJVVVVVUKRAhURqcdyz_BrmIk/photos/AaVGc3mtYfmnS247IAks94UvkysSeqzbyCaK18kK-AE8e1yuxQ6o0scxJzxg0_CZhHHe1H-zFmGOghkTWrHlG7QHQlPvFBmlMa8SyMB_0335kUqFN9cF1C3SDXk5aMlNcdv5Y8iWN9Fg5f5MLYsH6kkgcAHqyvBB7ZTQvyf8CRGcoa5QepwmT9CmdEriBGZS7x5xbXW1FnY-SqTOnQMDC1fpnWSuuAM9r8qyDMSq0PHsmPhZDFAnBZnee0pUsffA47g_NXx0Af77IE79UKWRCsW4GOVub-8lJoOFg-Q8PO2DFD71j9CBmDNTknrNaoYYP3DPx1AqXHclE1OAdlpD-KZYUflHKQ9FB63BaMzu5JFGedmD_RZMuQsHmPfV2y7d8HUQY0mduD9-QNj3G7ZWlFIQHZ8oqIYfUsd2SQELw6OSU_sJMCql,"בורגרים קרית גת, כשר בשר חלק",uncertain,0.35,"Chain restaurant with matching name 'בורגרים' (Burgers) in same city (Kiryat Gat), but significant address mismatch: Sderot Moshe 25 vs. Sderot Malhei Israel 178 (1.1km apart). These appear to be different street locations. For chain restaurants, street AND house number must clearly match to confirm same location.",https://maps.google.com/?cid=9914793261672875945&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_right,yes,0.95,"שם ייחודי תואם בדיוק (פיצריית המושבה), העיר תואמת (עוצם/Otzem), המרחק של 328 מ' קטן וסביר לשגיאות GPS בנתוני הבסיס. סוג העסק מתאים (פיצריה/מסעדה).",maybe,0,עיר/רחוב לא זוהו כתואמים,1316,flagged,rule,פיצריית המושבה,"עוצם, Israel",31.6366498,34.7025584,ChIJt7hASfORAhUR9TlKK7XIxk0,פיצריית המושבה,"Otzem, Israel",31.635346100000003,34.705666,1.000,328,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,053-853-9650,5,6,,yes,places/ChIJt7hASfORAhUR9TlKK7XIxk0/photos/AaVGc3mPhVFbwIpUZMoi35nJjSowJrHASCiG-XeKKX-b6yYczA89H-FEcImiqzJvGc6m3qLgzO7NOx2oDnt5pa_QpdvdmwTtPXQIJcZQMEqSqNl5uU84wT-X3cPMn-7zeh9DkHjbLxy7pVIAOWWyeqpmFU2na_htyJxvpIq18pzaYQWoDiohvLsZ0khWsLgXtwMweOvZkf2KjghBgwImFK4sU0MUb-tHaCJSkfb9lhhFsystliVGtmyR4C2qSM4OiF4oN0Ma6JfNvrP3XRBWCqT8W8wrlGzimcQMyq4LIVZCsigJG2NnkEfZHYU-Nc0GTf7DxWTjr4sAk1Uoktrpx-hO6yRBvZbbPnOalO5v8rtn3qjTkwWoUO-QQh4ec8aW-waALrpG901SPxdVKCWqdLe5lFVgsxYbP4nQ1v8FhGR3372JKQ,אלנתן בן דוד,,,,https://maps.google.com/?cid=5604387466750081525&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
sure_right,yes,0.92,"[תיקון 400מ] שם הברנד זהה (COFIX - cofix), שתי הכתובות בקריית גת במרחק 283 מטרים. ההבדל בשם הרחוב (ככר פז vs מישעול פז) וההבדל בנמרי הבית (62 vs 101) עשויים להעיד על בניין פינתי או כניסות מרובות לאותה חנות. בתוך 400 מטרים, זהו אותו סניף של השרשרת.",maybe,0,LLM לא בטוח (0.45) · רשת באותו שם אבל רחוב אחר — כנראה סניף אחר,1319,uncertain,llm-uncertain,cofix,"ככר פז 62, קריית גת, Israel",31.6070652,34.7698531,ChIJgTFEO2KRAhURejOnLleZbLg,COFIX,"Mish'ol Paz 101, Kiryat Gat, Israel",31.6085319,34.772291599999996,1.000,283,OPERATIONAL,food,cafe,cafe;food;point_of_interest;establishment,,4.2,121,Monday: 7:00 AM – 8:30 PM | Tuesday: 7:00 AM – 8:30 PM | Wednesday: 7:00 AM – 8:30 PM | Thursday: 7:00 AM – 8:30 PM | Friday: 7:00 AM – 2:00 PM | Saturday: Closed | Sunday: 7:00 AM – 8:30 PM,yes,places/ChIJgTFEO2KRAhURejOnLleZbLg/photos/AaVGc3mDhmOocs71VD934WYrdIG-JHX7zKFUkRz4h347Y-SIBkC69BUGxaugHvebkhjqqPNnR75Q1OKx_rACAKfQbDncdi6B1wdQd2CpfQbTMEp2q4xxaRdAQsvLPu6X5tfV0N-Sh2gEDJkKmeMkhQJrZRSgBBpEwYw7S6WbfkyJtfOekdIxij9H_EbAn6vpweiuotFHmBdOOUjycI32aSSFHqmmYEzK5w1jQF4CpQw9Hl6P7WEOgDjMhWdR76rC2uxiNQNjYVOJOQJXrCK955-R6maiqDqKdBYn9gNOytStvgPgUfFwkxR8X1NxmvqjP-faYyqdsoACq49SZDlp4KffN8iI_Ddymmmq9QHnnuXF3Cf6T5LOMzoNbgJUm6EJ0ru9wfsk43ezPU9G0tMs-FVChR8zvhdr1rVx2naOSinzSwosYA,Avi Avizmil,uncertain,0.45,"Chain store with name match and same city (Kiryat Gat), but street names differ significantly ('ככר פז' vs 'Mish'ol Paz') and house numbers are quite different (62 vs 101). Distance of 283m is substantial. While both may be COFIX locations, cannot confirm they are the SAME physical business without matching street+house number for a chain.",https://maps.google.com/?cid=13289165200187405178&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_wrong,no,0.85,"chain brand with different locations on same street - our listing shows university campus location, Google shows Yitzhack Rager Blvd 57 which is different address. For chains, different house numbers on same street can indicate different branches. The 862m distance and different specific addresses suggest these are two different Aroma branches in Be'er Sheva.",maybe,0,LLM לא בטוח (0.6),1323,uncertain,llm-uncertain,ארומה,"שד' יצחק רגר, אוניברסיטת בן-גוריון בנגב, באר שבע, Israel",31.2621126,34.800986,ChIJP_8vsK9nAhUR10TMZcAhDfA,ארומה Aroma,"Yitzhack I. Rager Blvd 57, Be'er Sheva, Israel",31.254697399999998,34.798327199999996,1.000,862,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-689-7095,4.2,204,Monday: 7:30 AM – 8:00 PM | Tuesday: 7:30 AM – 8:00 PM | Wednesday: 7:30 AM – 8:00 PM | Thursday: 7:30 AM – 8:00 PM | Friday: 7:30 AM – 1:00 PM | Saturday: Closed | Sunday: 7:30 AM – 8:00 PM,yes,places/ChIJP_8vsK9nAhUR10TMZcAhDfA/photos/AaVGc3ml2tMIF-_PVsoVyUax1YB8q0BfI4-Sl-XL_tNo3FfztdFJpNX60i0NW0L70VnF-nHizGQ3wmDjlmCmrl9qN5fMD_RUmya4hBRChZrVabWMTfa8g2GEML0wLIxDKHeLCx7AEgrTAyhhPYphW0eM_80Ghk4iePrxZgyuCOOwFuyz4ET23L8z90WcUTCOmYmiSaDnDjpfoUEYoDuykqpTb3Q4N_an9Axe2MD31kj34iWoG_UGI4qniFgsSB-KQzGwSHt6TXZvyyx8De5ALYjfMoCEQKkVDiNlUyAmDNUUj6AU8_MI4MF4DL1zTYXs4NEEuOOs0_XdE5WsHTIW1yXNnx6MLQlvPtdAASiJ957G3yN9Iy1AUsO_T9pky6R6IBowHtGKGKKDeStKorRnzkJXXLzyDhBDi6OEa1tqjYiP4unPig,ארומה Aroma,uncertain,0.6,"Chain name 'Aroma' with matching street (Yitzhack Rager Blvd) and city (Be'er Sheva), but 862m distance is significant and house numbers differ (no number in A vs 57 in B). For a chain, street+number should clearly match. The location context (Ben-Gurion University) in A suggests a campus location, while B's specific address may be elsewhere on the boulevard.",https://maps.google.com/?cid=17297518854025266391&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_wrong,no,0.85,"שם דומה מאד (החצ'פורי vs בית החצ'פורי) אך הכתובות שונות משמעותית - מונטיפיורי 1 מול He-Khaluts St 53, במרחק של 1307 מטרים בעיר אותה. עם שם ייחודי ומרחק כזה, סביר שמדובר בשתי סניפים שונים של אותה רשת או עסקים בעלי שם דומה",maybe,0,LLM לא בטוח (0.45) · עיר/רחוב לא זוהו כתואמים,1335,uncertain,llm-uncertain,החצ'פורי,"מונטיפיורי 1, באר שבע, Israel",31.2493613,34.7950847,ChIJ59yM6nZnAhURNA9ybkjztO8,בית החצ'פורי,"He-Khaluts St 53, Be'er Sheva, 8421431, Israel",31.238848400000002,34.788928299999995,1.000,1307,OPERATIONAL,food,restaurant,restaurant;point_of_interest;food;establishment,08-648-8886,4.9,108,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: 10:00 AM – 10:00 PM,yes,places/ChIJ59yM6nZnAhURNA9ybkjztO8/photos/AaVGc3mSawxe5dFkuvrlPgfBjOnMzBRiMp-9DmLHLvwVdeRC3lGCL_smaZrUpzTlNPRlsSSQOKoe7Xg5-0PUfMGJfRsv97hhrPToKHHozPq5kydumZ3Hcf3u9U4NgSuwEWDaYdxIKF7f51JITDJgEkR7ZCYb2Lgo3TjLyXj3tkwS5qL37LXoL0JGN80BhWeBO_xaiXbqc1WoRp0PCZgLogNjvP9GBtQrWZZhz_Ubmt9pMzzEG7c0Drj2E2Xs-99D45BYUMSYhtyKdhQlZ27ebsmZSDT80K4GDRMt8vtIC0vAdCjGflth5-WtJYt0EMSjHIMmYEehmFa0PG3UeVGIB2gRdPIinGDNlwMOoYgcNv6yS6PpZ6uuGpsZ4UVjD8rvm0B_PzGKv7gcB3Z1koRNqvfz_AUQfIzTdhctXGpu6Ba_esyFgfQ_cLRiBdNdCVM30g,בית החצ'פורי,uncertain,0.45,"Names match (חצ'פורי = Khachapuri restaurant), both in Be'er Sheva, but addresses are on different streets 1.3km apart. Possible relocation or duplicate listing, but distance is too large to confirm with confidence.",https://maps.google.com/?cid=17272697963288858420&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,uncertain,0,,maybe,0,LLM לא (conf 0.95) · עיר/רחוב לא זוהו כתואמים,1356,no_match,llm-no,מאפה נאמן,"שד' מנחם בגין 1, מרכז צימר אשדוד, Israel",31.7977314,34.6529922,ChIJ-d9PRACjAhUR31SsmkPlmxo,מאפה נאמן,"מתחם סטאר סנטר, ז'בוטינסקי 39, אשדוד, 7712402, Israel",31.811050899999998,34.6538894,1.000,1483,OPERATIONAL,food,bakery,bakery;food_store;store;food;point_of_interest;establishment,,5,1,,no,,,no,0.95,"Same unique name but significantly different addresses: A is at Menachem Begin 1 in Tzimer Center, B is at Jabotinsky 39 in Star Center. 1.5km distance and different shopping centers indicate different locations.",https://maps.google.com/?cid=1917378144896832735&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_right,yes,0.85,השם הייחודי 'Pizz Stop' תואם בדיוק (עומר הוא שם הרחוב/אזור). כתובת רחוב זהה (רותם/Rotem) עם הבדל במספר בית (17 לעומת 15) - זה שגיאת נתונים טיפוסית במסד שלנו. שניהם באותו עיר (עומר). המרחק של 342 מטר עשוי להיות בגלל שגיאה בקואורדינטות שלנו.,maybe,0,סימנים מעורבים,1403,flagged,rule,Pizz stop עומר,"רותם 17, מרכז מסחרי עומר, Israel",31.2632305,34.8443329,ChIJDycByW5nAhURnwHB6KjsRNc,Pizz Stop,"Rotem St 15, Omer, Israel",31.26478,34.847439,1.000,342,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,08-973-6950,4.5,2,,no,,,,,,https://maps.google.com/?cid=15511783226774454687&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
sure_wrong,no,0.85,"Chain restaurant with different locations. Listing A specifies 'Power Center Silver' in Ashkelon, while Listing B only says 'Ashkelon' without specific location details. The 19.3km distance suggests these could be different branches of the same chain. For chain businesses, different streets/locations in the same city = different branches, so this should be 'no' unless we can confirm it's the same address. The vague nature of B's address prevents confirmation.",maybe,0,LLM לא בטוח (0.45) · רשת באותו שם אבל רחוב אחר — כנראה סניף אחר,1426,uncertain,llm-uncertain,שיפודי האווז,"פאואר סנטר סילבר, אשקלון, Israel",31.7611548,34.7855323,ChIJla6kTOWbAhURwgyDO9Cdhlc,שיפודי האווז,"Ashkelon, Israel",31.675841899999998,34.608264999999996,1.000,19265,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-675-0184,3.9,1266,Monday: 10:30 AM – 12:30 AM | Tuesday: 10:30 AM – 12:45 AM | Wednesday: 10:30 AM – 12:45 AM | Thursday: 10:30 AM – 12:30 AM | Friday: Closed | Saturday: 7:00 PM – 1:00 AM | Sunday: 10:30 AM – 12:30 AM,yes,places/ChIJla6kTOWbAhURwgyDO9Cdhlc/photos/AaVGc3mlRdyg4ul3moqwW4enZfQv7JNarReSyvguAJtOOZplf1ZwPDjPpPdPOHhbXqTHYaw4g1E0wt_YE-7fIShokXfYM-SWqJ73fnts_58RXivzgjRjws76XGaEnXvSyupj1mE2pZl1REnhribhttL8zo8skIJ6tIZtDEvk7yPgW6CGu4D8g0GP8CLYRhskLLK9xa2xGJ1vi1qVlvg5tQtogwg4pFYnjn_LkDkXLHelaoTrTWiQIeBnw-uHjw4QNwzPTjQOXZd19xf1TLQ5iLstlePeUqF0tJ3nDRAuyv4olxdnpkYLQ9ElmGr82XtQq-KSWMGLVo98YKZh0iFKlXK5Q3UY6jngilWEcI6y3XDiJDu0V4dtuLq-HK1Jvn40L5SRLjtFjxpDj_-Wbu6PSMvxiYio2lfaFOrq4QqnogszeX0SpIw4,Dr. Arkadiy Bessantin,uncertain,0.45,"Chain business with matching name but vague Google address (city only, no street). Our address specifies 'Power Center Silver, Ashkelon' but Google provides only 'Ashkelon'. Large distance (19.3km) suggests different locations or data error. For chains, street+house number match is needed for confirmation.",https://maps.google.com/?cid=6306901845856160962&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_right,yes,0.85,"Both are catering services in Be'er Sheva. Listing A name 'קייטרינג שף' (Chef Catering) matches the catering component of B's full name 'הסכין והקרש-שף פרטי-עדי אליהו-קייטרינג' (The Knife and Board-Chef Private-Edi Eliahu-Catering). Same city, unique name type with clear catering business match. Distance of 3.6km and lack of precise address in A are expected data quality issues for catering businesses that may not have fixed storefronts.",maybe,0,LLM לא בטוח (0.45) · עיר/רחוב לא זוהו כתואמים,1469,uncertain,llm-uncertain,קייטרינג שף,"באר שבע, Israel",31.2457442,34.7925181,ChIJA5eTNNllAhURf4AhMa8xxbM,הסכין והקרש-שף פרטי-עדי אליהו-קייטרינג- באר שבע,"Ha-Khoresh St 22, Be'er Sheva, Israel",31.217237899999994,34.81106940000001,1.000,3627,OPERATIONAL,food,food,catering_service;food_delivery;service;food;point_of_interest;establishment,050-459-6343,5,99,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 4:00 PM,yes,places/ChIJA5eTNNllAhURf4AhMa8xxbM/photos/AaVGc3mJQVV6XAukkrnL-Mty8iJ8Xk4_uLln9Yih4k6DvVmdx68H_hwofn5ASaWrqdmpqrjpM5SkmZiNIR2JkW8bXXp8lGjV7jyjuEI8IyGM8u7lZozxYizMgLLggYB40zctVMIWhAjs7-fZWgeEtNuZhxBXcrxLCUkg1-ANExY2KsBDfqhz9KfVB4c5QCvbAdmLSnryJ7bXbpLlTxW9kS5RmH_Ogbogym_oztdo_enDgVgfb17ahfRSi4WqwlUhd9l4XKjrwzDV_XwFS5iOlV9euIJgEkKWmjLdUVDdK0IfeL83iCWhYKMqSSSh1BpHvZRqzEu5vLEVteXOYajkIl6vars1_RFvM8xT86hZQXyjr31_huSOCsJr_fuFWfsH8LvfBkUTY_ZSGj_4jZg2v-vAZaWmM_kDcwfXcrerz0Cg6ai6e5Dt,הסכין והקרש-שף פרטי-עדי אליהו-קייטרינג- באר שבע,uncertain,0.45,"Both are catering services (קייטרינג) with 'שף' (chef) in names in Be'er Sheva, suggesting possible match. However, A has only city-level address with no street, while B has specific street address (Ha-Khoresh St 22). The 3.6km distance and different business name formats ('קייטרינג שף' vs 'הסכין והקרש-שף פרטי') create uncertainty without confirmation that they're the same entity.",https://maps.google.com/?cid=12953814531714416767&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_wrong,no,0.98,"שתי עיר שונות לחלוטין - אילת מול ירושלים, מרחק של 245 ק""מ. גם אם השם דומה מאוד (מפגש השייח vs מפגש השייח'), זהו ברור עסק שונה בלחלוטין בנקודות גאוגרפיות שונות",maybe,0,LLM לא (conf 0.99) · עיר/רחוב לא זוהו כתואמים,1483,no_match,llm-no,מפגש השייח',"שד' התמרים 133, אילת, Israel",29.5569348,34.9497949,ChIJcUpp-OTXAhURb-vg5LD1Rmk,מפגש השייח,"HaUman St 23, Jerusalem, Israel",31.7503128,35.2071609,1.000,245132,OPERATIONAL,food,bakery,bakery;food_store;store;food;point_of_interest;establishment,02-679-9396,4.2,2178,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: 12:00 AM – 2:00 PM | Saturday: 8:00 PM – 12:00 AM | Sunday: Open 24 hours,yes,places/ChIJcUpp-OTXAhURb-vg5LD1Rmk/photos/AaVGc3n8L_uqMtLDdCKvxm9ePN7ZGZdLDs4siJR9ZpPuCTacUXIFf2FOdVAwA1HzBveWMX8okZ5pLjIm08cyvBwU4cOCYsrVA-_gEZjaJkmZQBG2ND-Tjmj_ia85jBsc_jHWbSfQh1TEc59xSCrcGGtAQZku9mY7JfWVqZDf6dsgz6EscDRoctlmupAFvmNU3mq-Imr_In5-MvgF2yProne8lDNtoTJ7BoZyA0ET5Q8oytlZgnuPy2lbYxaE2EEwiJERP4_rz2lcaieHgzc2gWkYnMo-DTJxwR9liBKr-kX-94fEMxJxZB9_zzqw_xp0X4n6ce7OFEP2vrkyADItiGXf4nI7nXbI6HBbrv9XFtL9wpY8QFs5bA6s4E-5a0WHANNcuklhhDymq8qD2GICb9T06ckqm5itIg1Q9EaF4q1GqIDO1g,מאיר קקון,no,0.99,Different cities (Eilat vs Jerusalem) with 245km distance. Name match (מפגש השייח vs מפגש השייח') is not sufficient to override completely different locations and street addresses.,https://maps.google.com/?cid=7586020762455173999&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_wrong,no,0.98,"Different cities (Netivot vs Ra'anana), different streets (Yosef Smlao vs HaSadna), different business types (dance bar vs dance academy). Despite similar names, the geographic and functional differences are conclusive.",maybe,0,LLM לא (conf 0.98) · עיר/רחוב לא זוהו כתואמים,1518,no_match,llm-no,סול דאנס בר,"יוסף סמלו 303, נתיבות, Israel",31.4164873,34.6029294,ChIJO-OA8zg5HRUR3auCEKeVJvk,Sol Dance Academy - סול דאנס אקדמי,"קרקע, HaSadna St 13, Ra'anana, Israel",32.1945099,34.8790316,1.000,90361,OPERATIONAL,other,sports_school,sports_school;point_of_interest;establishment,054-985-3588,4.8,38,,yes,places/ChIJO-OA8zg5HRUR3auCEKeVJvk/photos/AaVGc3kNoKp6fslOEsbuJfDlA_yvjb5RaRDYDs6nWIEf-MXAj-klwAevoSAJkNDobRIUgyMFzZCkVPSt-dAVAL9Ge6ytqmOIlcIO9mhwRlKRlQpMNNxFh-snDYTL1hby4GCxFVjt2N-eQSaUgucBxA8SA0r0fFmX9FmtKFz17C7e8mT2dyx2nKHaZIBv7th5C1pBSiTCrNW7TBQcnUH_4v7IeeJjPl8WMfSDFpkJQ4GPSDarA6NLtN6YZ3VKglA7C1HTM0sE6o_6yqdWAm1P02Wve6s-n-VpwGhZJBEDC0BO7XFEGT0-4ka9abp0Cz4B_UwW61qC1cU8fqyEpwtGtNurFkamzBTUvht4biqM32gACxNGUEFt10XwLlCWaQzTPWqGE9E4fIi6jOkgcGCSyg10cTBB0tTp1SmypVTxzFy6JWmWpcvF9V7e5UX35bSyVryD,Sol Dance Academy - סול דאנס אקדמי,no,0.98,"Different cities (Netivot vs Ra'anana), different streets (Yosef Smelo vs HaSadna), 90km apart. B appears to be a dance academy, not a bar. No match despite similar names.",https://maps.google.com/?cid=17953201509328137181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_right,yes,0.85,"שם העסק זהה לחלוטין (סינטה). שתי הכתובות באותו הרחוב (האורגים) באשדוד, עם הפרש מספר בית קטן (9 vs 19). המרחק של 461 מטר עלול להיות שגיאה בנתוני הקואורדינטות שלנו. שתי הכתובות מתייחסות לאותו אזור של מתחם קניות באשדוד.",maybe,0,LLM לא בטוח (0.55),1590,uncertain,llm-uncertain,סינטה,"האורגים 9, טופ סנטר אשדוד, Israel",31.8100076,34.661307,ChIJa-2cdWujAhURp71NOb7Qd3M,סינטה,"מתחם חצי חינם, האורגים 19, אשדוד, Israel",31.812354900000003,34.6572866,1.000,461,OPERATIONAL,food,restaurant,restaurant;point_of_interest;food;establishment,08-860-6606,4,2173,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: Closed | Saturday: 8:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,yes,places/ChIJa-2cdWujAhURp71NOb7Qd3M/photos/AaVGc3mZ02RlTU6tXcc9HTywbwEdryUr00BIZc94dwfzeZQP27HWRc7qddMj-ZZZED1yA5YC_11r_b2PNbzbBWWp_7bfX03HXzS_6lBj1gU9sl5Pbrz4Plv4IIrnksdV0oZw26eH6oFQUt1wbdfMFW3tRfNCxBCJWRTokJOZ1gF79-uMs21WopJS71Gt4asRCM2TDUnkJNT8YvY-Dscfk3fTyGEpG9sAiNiSIXnVzY5xhgrlTWdZ7tUqCyoi_Hf4-1-4MOQMaEwBHeLCNciCz3NhVs-z56yWwo7ZD8lSw-QUp06qOTOgnVVZ93Za5LR832iuKItZC-LSRlqGxHK_gKUGk38PQ6dXKxpOZ0K8A5jWTWrL-G9izUU-16Ae6W2toWRKPXVfGX8taLd-lQhNHjuaN99mZ5zrlvdRDFGICxeQjJV4Pw,סינטה,uncertain,0.55,"Same unique name (Sinta) and same street (האורגים/Ha'Urgim) in Ashkelon, but house numbers differ significantly (9 vs 19) and different shopping centers mentioned (Top Center vs Hatzi Chinam). Distance of 461m suggests possibly different locations within the same area, or one address may be outdated/inaccurate. Without confirmation these are the same physical location, cannot definitively match.",https://maps.google.com/?cid=8320348352014040487&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_wrong,no,0.95,"שרשרת (chain) באותה עיר אך ברחובות שונים - יוסף סמלו vs שוק ישן. לשרשרת, כתובת שונה = סניף שונה",maybe,0,LLM לא בטוח (0.6) · רשת באותו שם אבל רחוב אחר — כנראה סניף אחר · עיר/רחוב לא זוהו כתואמים,1615,uncertain,llm-uncertain,השיפודיה של בבר,"יוסף סמלו, נתיבות, Israel",31.4189869,34.6011048,ChIJM4xE6Yp9AhURFUy2rP_gfzo,השיפודיה של בבר,"שוק ישן, Netivot, Israel",31.423217400000002,34.5990987,1.000,507,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,,4.3,37,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 8:00 PM,yes,places/ChIJM4xE6Yp9AhURFUy2rP_gfzo/photos/AaVGc3libxhZ8kRH-AmJK2Z6WcbTUk6rMCctOkAiC4Skcp96t6Ic1VkGUnxJN8jE8KFkTM0MEmYtaQdEc1RwEL8jCt9L4UgNIsXro-BREFbXgBO5gK8oacM7vcrREhKHBIo992E9hMGYdmFqO89c9BvKRpbv1O5gs5ylItJS3HB00RQrrmqbXRBcd6clABG1p5lq0A9N800T5TUjkMRDaoGOjRxdMweNKnPwAFM1k_tAmrpdQyc4vzj0PqylDnLgw2LfIFP9OI7zn34nwkUm4O8g0lY_aXkey-mcKtkWyCLCCJD45jcjVLibLijADI8H-MLkYvzY3YDZTp0xT-PRaOUnog4O3Y0s8T_nuTfss1vcYvKp8whSUjsTNxv5p2pwwvTRblUQK_m9WPhz05fSfC4mNpUrBBrZQbfqplr0YxzG5WzsDUCC,moshe shushan,uncertain,0.6,"Same unique name and city (Netivot). However, two different street addresses (Yosef Samulo vs. Shuk Yashen/Old Market) with 507m distance. For a chain, need clear street+house number match. Could be same business relocated, or different branches. Name match is strong but address discrepancy is significant.",https://maps.google.com/?cid=4215335164960984085&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
sure_right,yes,0.92,"שם עסק ייחודי זהה (פיציריקה), עיר זהה (נתיבות), והמרחק של 1646 מטרים עלול להיות שגיאת כתובת בנתונים שלנו. מכיוון שהשם ייחודי תואם בדיוק וגוגל מציע כתובת ברחוב בנתיבות, זו כנראה אותו עסק וההבדל בנתובות הוא שגיאה בקואורדינטות שלנו.",maybe,0,עיר/רחוב לא זוהו כתואמים,1634,no_match,rule,פיציריקה,"נתיבות, Israel",31.4213546,34.5884252,ChIJdyvjC19-AhURXg5icU72QEo,פיציריקה,"Ganey Tal St 2, Netivot, Israel",31.4168126,34.5719177,1.000,1646,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,,,,,no,,,,,,https://maps.google.com/?cid=5350547174086282846&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
